date,county_fips,Pred_log_median_sale_price,median_sale_price,year,log_median_sale_price,region,log_pred_errors
2020-10-01,34021,12.594344170426101,290000.0,2020,12.577636201962656,"Mercer County, NJ",-0.0167079684634448
2020-11-01,34021,12.59969562588871,290000.0,2020,12.577636201962656,"Mercer County, NJ",-0.022059423926053867
2020-12-01,34021,12.614543117714959,300000.0,2020,12.611537753638338,"Mercer County, NJ",-0.0030053640766212197
2020-01-01,34023,12.693397438358971,325000.0,2020,12.691580461311874,"Middlesex County, NJ",-0.001816977047097268
2020-02-01,34023,12.698586045948613,306000.0,2020,12.631340380934517,"Middlesex County, NJ",-0.06724566501409512
2020-03-01,34023,12.704925705939141,325000.0,2020,12.691580461311874,"Middlesex County, NJ",-0.01334524462726705
2020-04-01,34023,12.712292047290063,342000.0,2020,12.742566016044742,"Middlesex County, NJ",0.03027396875467936
2020-05-01,34023,12.722014528893249,349550.5,2020,12.764403322349636,"Middlesex County, NJ",0.042388793456387575
2020-06-01,34023,12.727144338585383,350000.0,2020,12.765688433465597,"Middlesex County, NJ",0.03854409488021382
2020-07-01,34023,12.733822425010532,355500.0,2020,12.781280528225432,"Middlesex County, NJ",0.047458103214900405
2020-08-01,34023,12.73764710520115,367500.0,2020,12.814478597635029,"Middlesex County, NJ",0.07683149243387888
2020-09-01,34023,12.737656547902384,370000.0,2020,12.821258284620408,"Middlesex County, NJ",0.08360173671802329
2020-10-01,34023,12.73969934247301,373000.0,2020,12.829333698625952,"Middlesex County, NJ",0.08963435615294202
2020-11-01,34023,12.736136980121971,360000.0,2020,12.793859310432293,"Middlesex County, NJ",0.05772233031032137
2020-12-01,34023,12.736114706993678,365000.0,2020,12.80765263256463,"Middlesex County, NJ",0.07153792557095073
2020-01-01,34025,12.9027099255642,400000.0,2020,12.89921982609012,"Monmouth County, NJ",-0.003490099474079855
2020-02-01,34025,12.913007915550018,390000.0,2020,12.873902018105829,"Monmouth County, NJ",-0.03910589744418935
2020-03-01,34025,12.923561462087427,415000.0,2020,12.936033799212835,"Monmouth County, NJ",0.012472337125407407
2020-04-01,34025,12.927090006156758,440000.0,2020,12.994530005894443,"Monmouth County, NJ",0.06743999973768489
2020-05-01,34025,12.940164571449134,450000.0,2020,13.017002861746503,"Monmouth County, NJ",0.07683829029736877
2020-06-01,34025,12.942362874963354,462500.0,2020,13.044401835934616,"Monmouth County, NJ",0.10203896097126197
2020-07-01,34025,12.952749024317583,460000.0,2020,13.038981768465277,"Monmouth County, NJ",0.08623274414769355
2020-08-01,34025,12.951910644044796,482500.0,2020,13.086736199761178,"Monmouth County, NJ",0.13482555571638244
2020-09-01,34025,12.95037940728287,490000.0,2020,13.102160670086809,"Monmouth County, NJ",0.15178126280393833
2020-10-01,34025,12.953530806920254,490500.0,2020,13.103180557987555,"Monmouth County, NJ",0.14964975106730094
2020-11-01,34025,12.951233250590121,495000.0,2020,13.112313041550827,"Monmouth County, NJ",0.1610797909607058
2020-12-01,34025,12.951689890293869,482300.0,2020,13.086321606057064,"Monmouth County, NJ",0.1346317157631951
2020-01-01,34027,12.936282370549183,420000.0,2020,12.948009990259552,"Morris County, NJ",0.011727619710368842
2020-02-01,34027,12.946399106315425,410000.0,2020,12.92391243868049,"Morris County, NJ",-0.022486667634934676
2020-03-01,34027,12.956422296203721,411000.0,2020,12.926348493478372,"Morris County, NJ",-0.030073802725349097
2020-04-01,34027,12.973674137885634,439000.0,2020,12.992254692057308,"Morris County, NJ",0.018580554171673924
